Node,DC,BC,CC,EC
 828, 0.0195641406636949, 0.003963160617465886, 0.21585502752980168, 8.879035258921369e-12
 829, 0.008420009905894007, 8.70126608897001e-06, 0.17852248109996022, 4.641132762159103e-13
 830, 0.013620604259534423, 0.0023714692768971855, 0.2155784528322033, 8.543546463599315e-12
 831, 0.003714710252600297, 9.139728275586405e-07, 0.17837264776040287, 3.4080231126229344e-13
 832, 0.0009905894006934125, 4.907552146115494e-08, 0.17828601704269503, 1.1981675632669064e-13
 833, 0.003714710252600297, 2.8782209104569028e-06, 0.1783647687618711, 1.3228285206471324e-13
 834, 0.010648836057454186, 3.880876624653014e-06, 0.17860144190366667, 8.584468010906586e-13
 835, 0.004952947003467063, 1.367528012403211e-06, 0.17841993637327677, 4.175714200098673e-13
 836, 0.0029717682020802376, 8.325555106611906e-07, 0.17834113594205458, 1.0280200979222273e-13
 837, 0.0032194155522535907, 5.844655295445e-07, 0.17835689045936395, 3.806725597869534e-13
 838, 0.005448241703813769, 9.69026206335365e-07, 0.17850669731665267, 6.494826285897229e-13
 839, 0.003714710252600297, 1.4941256727394682e-06, 0.1783647687618711, 7.288912747068009e-14
 840, 0.006686478454680535, 0.0006341458566766023, 0.21525667679513832, 8.361843165891419e-12
 841, 0.0004952947003467063, 0.0, 0.17826240508564364, 6.446054867536052e-14
 842, 0.009162951956414065, 4.473145838533841e-06, 0.17855405704178642, 6.488068588159166e-13
 843, 0.0032194155522535907, 3.1244271522966934e-07, 0.1783647687618711, 3.3390746439247134e-13
 844, 0.003467062902426944, 1.517572597410007e-07, 0.17837264776040287, 3.9844826629730956e-13
 845, 0.005695889053987122, 1.5637141810521542e-06, 0.1784357048166151, 5.910696561275792e-13
 846, 0.0014858841010401188, 2.1858677809161944e-07, 0.17830176182275798, 1.8904887989870517e-13
 847, 0.006686478454680535, 1.3026153848814303e-06, 0.1784672500662954, 5.620127714589557e-13
 848, 0.005200594353640416, 3.4839767669524574e-06, 0.17842782024656445, 5.801548840829818e-13
 849, 0.007429420505200594, 6.921301640254419e-06, 0.1785698492017866, 5.561237870384731e-13
 850, 0.0024764735017335313, 1.254979877682729e-06, 0.17832538420773714, 1.3568762209441422e-13
 851, 0.0009905894006934125, 0.0, 0.17828601704269503, 2.4147612150108526e-13
 852, 0.0009905894006934125, 0.0, 0.17827814569536424, 1.1718843787558731e-13
 853, 0.010896483407627538, 6.089780704591326e-06, 0.17860934182590232, 7.934771854641918e-13
 854, 0.0007429420505200594, 0.0, 0.17827027504304446, 7.1468865326078e-14
 855, 0.0009905894006934125, 0.0, 0.17827814569536424, 1.1718843787558731e-13
 856, 0.009658246656760773, 0.0005001938127489918, 0.21539446311409827, 9.199916575351588e-12
 890, 0.001733531451213472, 1.5212851801945558e-07, 0.21384313933167398, 7.813093986049965e-12
 857, 0.0029717682020802376, 0.0003687978163175446, 0.25420207743153916, 1.4501967281585799e-09
 858, 0.0012382367508667657, 0.0, 0.21339111134598107, 7.760651266832318e-12
 859, 0.0004952947003467063, 0.0, 0.21335728627285216, 7.530394657578219e-12
 860, 0.0004952947003467063, 0.05782590687091168, 0.31492746841366404, 4.601211633682455e-08
 861, 0.0024764735017335313, 1.1567801487272234e-07, 0.21357169302374782, 7.97890239058963e-12
 862, 0.005943536404160475, 0.0117477777650519, 0.28182579564489113, 2.547422446173045e-08
 863, 0.0027241208519068845, 1.5131885214941722e-07, 0.21358298952713425, 8.029902597103452e-12
 864, 0.0012382367508667657, 1.3507831499921132e-07, 0.2134813639968279, 7.696074111313539e-12
 865, 0.0009905894006934125, 0.0, 0.23234938719143794, 1.9992370143312739e-10
 866, 0.0012382367508667657, 9.610622952809508e-08, 0.21339111134598107, 7.688401865984504e-12
 867, 0.001981178801386825, 1.4313693759503522e-07, 0.21342494714587737, 7.847496147933753e-12
 868, 0.0009905894006934125, 0.0, 0.23234938719143794, 1.9992370143312739e-10
 869, 0.001733531451213472, 8.184499729325417e-08, 0.21376389624139758, 7.819687643165035e-12
 870, 0.001733531451213472, 2.2901910015205638e-07, 0.21341366735373396, 7.864990952932458e-12
 871, 0.001733531451213472, 1.3332183330280424e-06, 0.2134813639968279, 1.7816139615428754e-11
 872, 0.001733531451213472, 2.044813394214789e-08, 0.21341366735373396, 7.795926288736392e-12
 873, 0.0014858841010401188, 0.0, 0.21340238875383152, 7.74362864744481e-12
 874, 0.001733531451213472, 2.044813394214789e-08, 0.21341366735373396, 7.795926288736392e-12
 875, 0.00024764735017335313, 0.0, 0.21334601363132033, 7.476666932680112e-12
 876, 0.0027241208519068845, 1.5131885214941722e-07, 0.21358298952713425, 8.029902597103452e-12
 877, 0.0009905894006934125, 0.0, 0.21337983512999367, 7.637587883475719e-12
 878, 0.0024764735017335313, 1.0092880779198134e-07, 0.21357169302374782, 7.976745147845541e-12
 879, 0.0014858841010401188, 1.2677843044131692e-07, 0.21340238875383152, 7.811686584670003e-12
 880, 0.001981178801386825, 5.388488443262983e-08, 0.21436534480012742, 7.882904387634925e-12
 881, 0.001733531451213472, 1.513161911718944e-07, 0.21341366735373396, 7.86535338586331e-12
 882, 0.001981178801386825, 6.587486389115641e-08, 0.21354910360145962, 7.86855105278682e-12
 883, 0.00024764735017335313, 0.0, 0.21334601363132033, 7.476666932680112e-12
 884, 0.0009905894006934125, 3.067220091322184e-08, 0.21337983512999367, 7.633761793303101e-12
 885, 0.002228826151560178, 5.72547750380141e-07, 0.21343622813045088, 7.898330174895935e-12
 886, 0.001981178801386825, 1.533610045661092e-08, 0.21345879367764445, 7.860139031759556e-12
 887, 0.0014858841010401188, 0.0, 0.21340238875383152, 7.74362864744481e-12
 888, 0.002228826151560178, 0.0, 0.21356039771525281, 7.923646503345446e-12
 889, 0.0032194155522535907, 7.373039476915411e-07, 0.21360558611933983, 8.13759107736581e-12
 891, 0.00024764735017335313, 0.0, 0.21334601363132033, 7.476666932680112e-12
 892, 0.00024764735017335313, 0.0, 0.21334601363132033, 7.476666932680112e-12
 893, 0.0009905894006934125, 1.0440611408598948e-07, 0.21347007824064285, 7.643641518295365e-12
 894, 0.0009905894006934125, 2.4537760730577472e-08, 0.21337983512999367, 7.635609672512542e-12
 895, 0.0014858841010401188, 9.610622952809509e-08, 0.21340238875383152, 7.812570019724226e-12
 3456, 0.01263001485884101, 0.0011633884178045588, 0.2783867631851086, 2.6884705691567618e-08
 3495, 0.013868251609707775, 0.001353858531786531, 0.27848275862068966, 2.7574096492871303e-08
 3586, 0.010896483407627538, 1.3109294747192222e-05, 0.2398716882499703, 4.674676042597362e-09
 3621, 0.0027241208519068845, 1.7313284524714013e-06, 0.23940238335210767, 2.3889730925441563e-09
 3626, 0.001981178801386825, 1.1886208144371396e-06, 0.23935981031416717, 8.342211808047564e-10
 3797, 0.010648836057454186, 0.0004877965272091784, 0.2782333080686281, 2.7520493008084035e-08
 3501, 0.012382367508667657, 0.0006098888191885147, 0.27834838353898117, 2.776001006937007e-08
 3517, 0.004210004952947003, 7.16236115880568e-07, 0.23947337207923142, 2.6969507840285384e-09
 3550, 0.0047052996532937095, 0.0004387476348855606, 0.27775484936029715, 2.4063299993035597e-08
 3577, 0.012877662209014363, 0.000760753769869305, 0.2783867631851086, 2.779311694479326e-08
 3592, 0.0032194155522535907, 0.0007464253992836616, 0.27764026402640263, 2.3174668070441544e-08
 3609, 0.006686478454680535, 0.00012693676711166108, 0.2779077770130764, 2.654044940557992e-08
 3633, 0.016097077761267953, 0.001306106552732467, 0.27863648909743305, 2.8139376986054945e-08
 3677, 0.012382367508667657, 0.0011410184009323584, 0.27834838353898117, 2.718284011696169e-08
 3684, 0.01659237246161466, 0.001585132652321265, 0.27867494824016564, 2.7909884358771762e-08
 3721, 0.007429420505200594, 0.00044442054579401453, 0.2779651683072899, 2.59508685084501e-08
 3779, 0.0047052996532937095, 5.1572778802887865e-06, 0.2395017793594306, 1.925401275183802e-09
 3872, 0.003467062902426944, 0.00043444799080155546, 0.27765935501615896, 2.374087932616228e-08
 3948, 0.014611193660227836, 0.001152470190906294, 0.2785211753345289, 2.802915095058823e-08
 2678, 0.002228826151560178, 4.541194468486871e-07, 0.28322929087465804, 1.2466663189748032e-07
 2760, 0.0027241208519068845, 2.6377405795452153e-06, 0.2831895644855881, 1.0431250541434311e-07
 2822, 0.003467062902426944, 8.049632523447418e-06, 0.28628146047500885, 4.070942719752061e-07
 2883, 0.003714710252600297, 3.0188677646997983e-05, 0.2869528140989198, 7.238045173015425e-07
 2941, 0.0027241208519068845, 1.8011488353281533e-06, 0.2828919714165616, 1.0104328206673487e-07
 2968, 0.0032194155522535907, 1.9767991497023365e-05, 0.28664726343437213, 4.127596837033081e-07
 3005, 0.010648836057454186, 4.0216243490435716e-05, 0.2838265270260772, 1.187559902128583e-07
 3057, 0.004210004952947003, 6.948906472275646e-06, 0.28322929087465804, 1.3647563454681263e-07
 3136, 0.015354135710747894, 4.462544922876437e-05, 0.2837268128161889, 1.0151131829326837e-07
 3164, 0.0024764735017335313, 2.6092945634906583e-06, 0.2834678834678835, 1.519906625637671e-07
 3222, 0.003714710252600297, 1.375530936235471e-05, 0.28646424517593644, 6.972404519959849e-07
 3245, 0.003467062902426944, 1.9488053261981282e-05, 0.28674904132935664, 7.190465185774724e-07
 3248, 0.007677067855373947, 9.722192129310682e-05, 0.28644392423919984, 3.7268982109100937e-07
 3263, 0.014363546310054482, 0.0002959454135154537, 0.28779131922172335, 7.951158647156709e-07
 3278, 0.0047052996532937095, 1.9376519836993037e-05, 0.2870752168349211, 7.630169282060459e-07
 3328, 0.004457652303120356, 5.835819389484065e-06, 0.2828523395909218, 7.120243313888168e-08
 3361, 0.003467062902426944, 1.3241347179355118e-05, 0.28628146047500885, 4.002710279513617e-07
 3440, 0.0064388311045071814, 0.0005883593193608264, 0.27785040941305994, 2.4982683363258154e-08
 3525, 0.008915304606240713, 0.0007339511102863632, 0.27804172691592643, 2.6141447476366342e-08
 3540, 0.008420009905894007, 0.0004874666209887375, 0.2780034423407917, 2.56225254148865e-08
 3556, 0.0032194155522535907, 0.0003696425006888727, 0.27760208992162794, 2.3451787629276187e-08
 3561, 0.003467062902426944, 0.0013256456671980638, 0.27762117566173944, 2.282415105334498e-08
 3651, 0.0079247152055473, 0.00043408554514050003, 0.2779651683072899, 2.598557413855585e-08
 3674, 0.009410599306587419, 0.0007942668687504604, 0.2780800220370498, 2.6248714052187636e-08
 3692, 0.009410599306587419, 0.00035778702527295374, 0.2780800220370498, 2.7032171303713896e-08
 3741, 0.004457652303120356, 0.00016239285321047384, 0.2776975448731174, 2.4978417327123606e-08
 3750, 0.007181773155027241, 0.00046390735873430046, 0.2779077770130764, 2.5719581459628685e-08
 3756, 0.01510648836057454, 0.0018565256028295072, 0.2785211753345289, 2.766778489662778e-08
 3830, 0.02674591381872214, 0.00643694140005414, 0.27942702927133073, 2.7878673061131714e-08
 3851, 0.014611193660227836, 0.0011859063143681476, 0.27848275862068966, 2.786449126723858e-08
 3877, 0.013620604259534423, 0.001647016558435147, 0.27840595697738557, 2.6798658736995037e-08
 3886, 0.007181773155027241, 0.0004200672096052787, 0.2779077770130764, 2.585284433754393e-08
 3943, 0.006191183754333828, 0.0002915718165475291, 0.27783129214256225, 2.5381771973101313e-08
 3962, 0.009658246656760773, 0.0005373894449366223, 0.278099173553719, 2.6688450753736376e-08
 2677, 0.003714710252600297, 2.2464755552725047e-05, 0.2853508585965656, 3.7386426701267554e-07
 2826, 0.0024764735017335313, 1.000014848622165e-05, 0.2855930405262041, 3.8019528901506944e-07
 2724, 0.01733531451213472, 8.066020555711479e-05, 0.28440625440202844, 1.8570504630017857e-07
 2752, 0.001733531451213472, 3.6246795974147097e-06, 0.2831498492391838, 1.400000524231753e-07
 2775, 0.006686478454680535, 9.354962436830526e-06, 0.28354750368653886, 1.5883881949942663e-07
 2869, 0.01733531451213472, 0.00025790475902895713, 0.2878733870392814, 4.7430141682246873e-07
 2892, 0.007181773155027241, 1.5676681221971275e-05, 0.2835873305709671, 1.5762476568605463e-07
 2962, 0.0047052996532937095, 1.3466332467661343e-05, 0.2833883079514352, 1.4666028472384142e-07
 3001, 0.00866765725606736, 2.2470353392781265e-05, 0.2837068783812267, 1.6408712086900137e-07
 3019, 0.01733531451213472, 0.00010782188300731468, 0.28490792351654554, 2.1084459598493266e-07
 3100, 0.008420009905894007, 9.328245765053627e-05, 0.2871364573704046, 4.5335847984409784e-07
 3162, 0.014115898959881128, 4.6194336999480525e-05, 0.2841460840194216, 1.741210495089026e-07
 3168, 0.01188707280832095, 5.113766772168882e-05, 0.28446636139485737, 1.9672841712585297e-07
 3233, 0.015601783060921248, 5.768045546127573e-05, 0.2842661034846885, 1.7805287656301567e-07
 3295, 0.011391778107974244, 2.7637838109120807e-05, 0.28392631134861485, 1.71273036536937e-07
 3304, 0.00866765725606736, 4.505510501320578e-05, 0.2837068783812267, 1.5596668326220966e-07
 3331, 0.008915304606240713, 4.144916600883738e-05, 0.2837268128161889, 1.6182830081633495e-07
 3366, 0.015354135710747894, 5.3998640923055094e-05, 0.28424609320005634, 1.7849779274101338e-07
 3404, 0.004457652303120356, 1.7474674629940415e-05, 0.2833684210526316, 1.4512361054440016e-07
 3406, 0.01733531451213472, 9.239796374663145e-05, 0.28440625440202844, 1.8396473571070547e-07
 3412, 0.01114413075780089, 2.6633840160449557e-05, 0.2839063488715461, 1.658094211047656e-07
 2813, 0.006686478454680535, 2.5929473257388785e-05, 0.2834678834678835, 1.2374645564659466e-07
 2971, 0.0009905894006934125, 1.586235221542507e-07, 0.2827929126689544, 7.944811350679057e-08
 3034, 0.010648836057454186, 3.431494961221188e-05, 0.28356741573033706, 1.0846461374935454e-07
 3178, 0.006191183754333828, 1.7309235753338055e-05, 0.28320942628699675, 8.83519496579459e-08
 3410, 0.00396235760277365, 5.117136654367739e-06, 0.28303077030910495, 8.356909074481173e-08
 3420, 0.005695889053987122, 9.592513808623383e-06, 0.2831697054698457, 8.930365006955222e-08
 2976, 0.010153541357107478, 3.2639458688418543e-05, 0.28384647827920706, 1.229680043460128e-07
 3011, 0.010401188707280832, 3.9994890817851664e-05, 0.2838664323374341, 1.3276737772270117e-07
 3179, 0.016840019811788013, 4.554896958349748e-05, 0.2840261658577759, 1.3941757099153638e-07
 3289, 0.0047052996532937095, 3.8977717921186166e-05, 0.28632205913635395, 3.721090069598751e-07
 1920, 0.030460624071322436, 4.043243520536301e-05, 0.280904347826087, 0.006241985557741538
 1941, 0.05522535908865775, 0.0017270958689600399, 0.2820620284995809, 0.05168117957648913
 1948, 0.02674591381872214, 6.051917170093192e-05, 0.2806115357887422, 0.00550635925585228
 1959, 0.029717682020802376, 0.0001063119872492194, 0.2800471599972259, 0.0063053065253558735
 2028, 0.02625061911837543, 1.3389272218895996e-05, 0.28057254030016676, 0.005281641725615613
 2047, 0.050767706785537395, 0.0014761342550475066, 0.28170782754290496, 0.007520078244794829
 2053, 0.02847944526993561, 5.343875617899185e-05, 0.2799500831946755, 0.005910439153728722
 2065, 0.0064388311045071814, 3.9515018890762405e-05, 0.27767844863155, 0.00426972104351549
 2087, 0.03863298662704309, 0.0001604026785387369, 0.2815506902802956, 0.007205663283240011
 2125, 0.029965329370975728, 4.922050295376444e-05, 0.2808652709188287, 0.005713585497489576
 2132, 0.023278850916295196, 0.00021450536009867953, 0.280338794779228, 0.003911320287027613
 2134, 0.021050024764735015, 2.893059294887518e-05, 0.27936903279369035, 0.00440956592973634
 2148, 0.02228826151560178, 3.8192732235509344e-05, 0.2802609661299278, 0.004879476209374285
 2149, 0.0316988608221892, 6.423490697549011e-05, 0.2810020876826722, 0.005536804436673501
 2169, 0.02699356116889549, 3.0341734527187083e-05, 0.28063103759816527, 0.004884287101809488
 2191, 0.021792966815255076, 1.816545467038379e-05, 0.27942702927133073, 0.005392210394747399
 2194, 0.02699356116889549, 4.300944634240134e-05, 0.27983367983367985, 0.005610076310397248
 2196, 0.027241208519068846, 1.169575012101907e-05, 0.28065054211843204, 0.005557050295504535
 2198, 0.013620604259534423, 1.0736216772172713e-05, 0.2795818043342796, 0.0024055271766448855
 2239, 0.010896483407627538, 3.245362798160907e-05, 0.27936903279369035, 0.003211012619571686
 2266, 0.05794947994056463, 0.0017078201895933834, 0.28170782754290496, 0.08698327767886553
 2282, 0.03813769192669638, 0.00020611900326276289, 0.28151143335192413, 0.006447443295967217
 2285, 0.013620604259534423, 1.2526181298502346e-05, 0.2787903893951947, 0.0031628009155096554
 2293, 0.01337295690936107, 1.2285066035521884e-05, 0.2787711425612703, 0.004462399131020124
 2315, 0.018078256562654778, 6.193474354396995e-06, 0.2791372874326006, 0.004304143208480986
 2328, 0.04110946012877662, 0.00034403223047817905, 0.2817471392687692, 0.007792082457696789
 2332, 0.025507677067855374, 3.285538275439398e-05, 0.2797173732335827, 0.005210364450028318
 2333, 0.0396235760277365, 0.0003108262531064662, 0.28162923699260706, 0.0075843335344864884
 2338, 0.02699356116889549, 8.514587381701607e-06, 0.27983367983367985, 0.005888247190120417
 2347, 0.07206537890044576, 0.0031998747402823065, 0.2834081976417743, 0.08032159723948953
 2351, 0.027241208519068846, 2.5046126352978557e-05, 0.2798530736710791, 0.006078813288111105
 2368, 0.0195641406636949, 0.0001537530116841223, 0.2800471599972259, 0.003461375482360435
 2372, 0.026002971768202078, 3.387705054424894e-05, 0.27975613135651933, 0.005016187100594427
 2385, 0.014115898959881128, 6.778224414187379e-05, 0.2788288910371496, 0.0037588669661718405
 2399, 0.01906884596334819, 0.00014998397130089642, 0.2794657069693404, 0.003381422274247856
 2420, 0.020059435364041603, 7.80281447071091e-06, 0.27929174159634806, 0.005555867087964831
 2496, 0.005448241703813769, 4.241646409288826e-08, 0.27760208992162794, 0.001793834604754109
 2501, 0.018821198613174838, 0.00014091281293992117, 0.27863648909743305, 0.007218647396773368
 2509, 0.03318474492322932, 0.00020090214995235043, 0.28111946532999166, 0.005105974465309495
 2512, 0.026002971768202078, 0.00044062998328727837, 0.28055304661988467, 0.008968294061340252
 2516, 0.021792966815255076, 1.785001178832049e-05, 0.27942702927133073, 0.004716771826297009
 2530, 0.007181773155027241, 2.119955349450749e-05, 0.2777357452369489, 0.003997699015140662
 2542, 0.04853888063397721, 0.0013570237177650823, 0.28096298357918176, 0.07899141782998471
 2555, 0.033432392273402674, 6.040512268316625e-05, 0.2811390378054724, 0.006566784887528035
 2567, 0.028727092620108963, 5.728300887892044e-05, 0.27996949317063025, 0.007297028471910513
 2592, 0.03095591877166914, 7.177275173979149e-05, 0.28014430414874425, 0.00655401452760609
 2597, 0.026002971768202078, 6.696533485876145e-05, 0.27975613135651933, 0.0065534729375740595
 2608, 0.02451708766716196, 7.647165320203798e-05, 0.2796398891966759, 0.004330270814294415
 2642, 0.03145121347201585, 0.0005477192676805996, 0.2809825342704057, 0.005223489557435563
 2725, 0.001981178801386825, 3.693686772312014e-06, 0.2832690284110838, 9.62882283025755e-08
 2734, 0.0064388311045071814, 2.3374920865341802e-05, 0.2834678834678835, 8.674015137879082e-08
 2764, 0.006191183754333828, 3.770398827319215e-05, 0.28727945361411494, 4.810732436527372e-07
 2964, 0.004457652303120356, 1.666794620819531e-05, 0.28354750368653886, 1.170522064390592e-07
 3020, 0.009162951956414065, 0.0001185341810910755, 0.2870752168349211, 3.9429422457148634e-07
 3062, 0.0079247152055473, 2.195734116907597e-05, 0.2835873305709671, 1.0070760978104171e-07
 3079, 0.009658246656760773, 2.0924232085620855e-05, 0.2837268128161889, 9.790303922859933e-08
 3165, 0.001733531451213472, 1.4089486065093564e-06, 0.2833286556272804, 1.0647992850717398e-07
 3205, 0.003714710252600297, 1.1987965353216283e-05, 0.2834280901242367, 1.190385804224148e-07
 3258, 0.011639425458147598, 0.0001378878151107671, 0.28727945361411494, 3.992595238352639e-07
 3386, 0.012877662209014363, 3.672503556005427e-05, 0.283986215626978, 1.0938184397627488e-07
 3409, 0.00396235760277365, 9.520072885090851e-06, 0.2832690284110838, 8.290556725399105e-08
 2693, 0.004457652303120356, 3.296894405619292e-05, 0.28632205913635395, 3.8220237394584485e-07
 2979, 0.004457652303120356, 3.433833640807239e-05, 0.2864236061852745, 3.831558276403413e-07
 3101, 0.03021297672114908, 0.0003573586110090837, 0.288263849229012, 4.300302883839098e-07
 3265, 0.01188707280832095, 0.00011433106987103139, 0.28674904132935664, 3.7412654023609516e-07
 3385, 0.013125309559187715, 0.0001657622145174652, 0.28699360341151386, 3.957638515950661e-07
 1913, 0.0047052996532937095, 1.4166396792628224e-05, 0.2779460352422907, 0.0009632379665193343
 1916, 0.0195641406636949, 5.233314597588871e-05, 0.27991127131568, 0.0030108995242926805
 1940, 0.02303120356612184, 1.541855988513346e-05, 0.2801831806827644, 0.004643509219356205
 1947, 0.029717682020802376, 0.00012191269045870205, 0.2807090719499479, 0.004876068028696907
 1954, 0.02303120356612184, 0.0006811286195315509, 0.2801831806827644, 0.003458243231142309
 1994, 0.0158494304110946, 5.253585958938332e-06, 0.2788096388869709, 0.004590831943425353
 2002, 0.021050024764735015, 2.3537964465947538e-05, 0.2792144931544738, 0.004569277035629733
 2010, 0.020802377414561663, 2.9626032716829334e-06, 0.28000832119825253, 0.003925614561309153
 2026, 0.0237741456166419, 0.00015035570227772043, 0.27942702927133073, 0.01040130317295577
 2052, 0.02625061911837543, 2.6583160095773674e-05, 0.28043614139870826, 0.005314630083088595
 2062, 0.018821198613174838, 9.459341535126397e-05, 0.2790408403012922, 0.006200691188043211
 2101, 0.017582961862308073, 5.5067881535536476e-05, 0.2789444597955236, 0.002819101365233872
 2137, 0.012134720158494303, 3.330875946745005e-05, 0.2785211753345289, 0.0059029061091392205
 2144, 0.019316493313521546, 4.326303520766589e-05, 0.27989186941152006, 0.004038305970645703
 2151, 0.02129767211490837, 1.70578542877141e-05, 0.2800471599972259, 0.004725453901095677
 2163, 0.007677067855373947, 2.5559619004646996e-05, 0.2781758060071645, 0.0025983850994324396
 2176, 0.028974739970282316, 0.00035800915235692624, 0.28065054211843204, 0.004154387186829618
 2215, 0.014363546310054482, 2.109571855503192e-05, 0.2786941817930844, 0.003920295881510446
 2241, 0.029470034670629024, 3.3211976396478444e-05, 0.28068955929375783, 0.0054015907571975845
 2246, 0.02352649826646855, 4.115735099104125e-05, 0.28022206800832755, 0.004763526811270418
 2273, 0.022535908865775136, 9.994308610886195e-06, 0.27933038184836745, 0.003988481104190332
 2294, 0.03021297672114908, 0.00010518156982147051, 0.28074810540221096, 0.004260680417199755
 2295, 0.005695889053987122, 4.311315973128219e-06, 0.2780225833103828, 0.001676449305515797
 2298, 0.004210004952947003, 2.0597478352398036e-05, 0.2779077770130764, 0.0013156805799975407
 2343, 0.0195641406636949, 3.8219882509414045e-05, 0.27991127131568, 0.0038926150217359953
 2344, 0.029965329370975728, 0.00013672483836596588, 0.2807285873192436, 0.004851237676856201
 2355, 0.007429420505200594, 2.9351579334448863e-05, 0.27815664393469725, 0.001955674806655555
 2377, 0.023278850916295196, 3.2145738120719085e-05, 0.2793883622777278, 0.0038619096945073095
 2389, 0.006934125804853888, 9.678772040314803e-05, 0.27811832770851985, 0.0010502565312822097
 2394, 0.02352649826646855, 0.00010704891531595731, 0.28022206800832755, 0.0038822469638816253
 2413, 0.004210004952947003, 1.894069786652472e-05, 0.2779077770130764, 0.0009020016785000921
 2419, 0.02699356116889549, 0.000222165972189895, 0.2804945818282856, 0.004112088106669988
 2465, 0.014858841010401188, 5.016047404616431e-06, 0.27873265686477533, 0.0034223033230444157
 2468, 0.043833580980683504, 0.0012128795643890063, 0.2810020876826722, 0.06282485584299609
 2519, 0.00866765725606736, 1.9732396805858325e-06, 0.2782524807056229, 0.0020879803344130785
 2544, 0.007429420505200594, 1.5577040128576484e-05, 0.27815664393469725, 0.0023365346592672475
 2582, 0.025012382367508666, 1.3837593225979378e-05, 0.280338794779228, 0.004842140019598326
 2588, 0.022535908865775136, 6.04863651081816e-05, 0.28014430414874425, 0.004050107199227972
 2594, 0.023278850916295196, 9.566314384891074e-05, 0.2793883622777278, 0.00485105759773915
 2605, 0.004210004952947003, 1.2761180580712762e-05, 0.2779077770130764, 0.0019080291991709032
 2609, 0.012134720158494303, 1.867614845658334e-07, 0.2785211753345289, 0.0035267630300014484
 2616, 0.024764735017335313, 9.678805070399527e-05, 0.2803193335647345, 0.00435305663983817
 2903, 0.001981178801386825, 7.287369708746122e-07, 0.2827929126689544, 7.70704159778912e-08
 2938, 0.004952947003467063, 9.05121360950803e-06, 0.28303077030910495, 8.1275987381636e-08
 2999, 0.007429420505200594, 1.9702327106669065e-05, 0.28322929087465804, 1.013797475257111e-07
 3201, 0.022783556215948488, 5.105169508250747e-05, 0.28446636139485737, 1.379416353734952e-07
 3319, 0.0064388311045071814, 1.188501708162043e-05, 0.2831498492391838, 8.565193648209916e-08
 3355, 0.01337295690936107, 1.900636585848613e-05, 0.2837068783812267, 1.0351446997240104e-07
 3097, 0.010153541357107478, 3.624734999284404e-05, 0.2835873305709671, 1.0096284000334469e-07
 2707, 0.003714710252600297, 2.7334828982299316e-05, 0.286159733541209, 3.4682156900389853e-07
 3111, 0.012877662209014363, 0.0001471284164772181, 0.2869120363791388, 3.68420100422016e-07
 3186, 0.005695889053987122, 5.5405352040195364e-05, 0.28632205913635395, 3.520900512959017e-07
 2661, 0.02451708766716196, 2.8147563918444096e-05, 0.28440625440202844, 1.1421706668465628e-07
 2662, 0.009162951956414065, 9.56546238920311e-06, 0.2831697054698457, 7.110234859119071e-08
 2663, 0.0064388311045071814, 3.591267600842963e-06, 0.2829514399831827, 5.703697128856233e-08
 2664, 0.02055473006438831, 9.367349777947995e-06, 0.284086112283664, 9.385588040220763e-08
 2665, 0.012382367508667657, 2.09244702802471e-05, 0.2834280901242367, 8.147246222552571e-08
 2666, 0.01510648836057454, 5.14704220838201e-06, 0.2836470918797415, 8.080460434462752e-08
 2667, 0.004952947003467063, 4.3113567723040054e-06, 0.2828325278419836, 5.3953299414404344e-08
 2668, 0.008420009905894007, 1.5003185021157704e-05, 0.2831101451307579, 6.101161185838436e-08
 2669, 0.024021792966815253, 1.750655991945185e-05, 0.2843661971830986, 1.0119723300251542e-07
 2670, 0.0047052996532937095, 6.042924058707481e-07, 0.2828127188681888, 5.1947588682037134e-08
 2671, 0.0014858841010401188, 0.0, 0.2825554544818417, 4.856059249619158e-08
 2672, 0.009162951956414065, 3.8024363910355963e-06, 0.2831697054698457, 7.009648514881005e-08
 2673, 0.007181773155027241, 1.8607514324429032e-06, 0.2830109335576114, 6.15940024497644e-08
 2674, 0.01733531451213472, 8.68608534567966e-06, 0.2838265270260772, 9.656805443109247e-08
 2675, 0.009410599306587419, 7.789919454428316e-06, 0.2831895644855881, 6.563407006375366e-08
 2676, 0.02055473006438831, 1.1849109820267932e-05, 0.284086112283664, 9.344781678614144e-08
 2679, 0.02303120356612184, 1.9401624139937588e-05, 0.2842861165868769, 9.733447611926143e-08
 2680, 0.013125309559187715, 3.865875850298048e-06, 0.2834877843302443, 7.670516750660627e-08
 2681, 0.01114413075780089, 2.599120789656072e-06, 0.2833286556272804, 7.07229823164951e-08
 2682, 0.00396235760277365, 9.263657735226123e-07, 0.2827533085918353, 6.134594225846489e-08
 2683, 0.019316493313521546, 2.189044987007195e-05, 0.283986215626978, 8.644014294966414e-08
 2684, 0.006934125804853888, 1.850650661738785e-06, 0.28299109958651625, 6.545267711237749e-08
 2685, 0.0029717682020802376, 9.172164869149821e-07, 0.2826741337066853, 5.6902954858908344e-08
 2686, 0.005943536404160475, 3.3932554500176765e-06, 0.28291179149443, 5.9548969410129653e-08
 2687, 0.005200594353640416, 3.693808879673279e-07, 0.2828523395909218, 5.733341046979222e-08
 2688, 0.0027241208519068845, 1.5003087989553083e-06, 0.28265434691306174, 5.8006074882821605e-08
