Node,DC,BC,CC,EC,S+,S-,C
 1439, 0.005200594353640416, 2.541975197216656e-08, 0.3154441059292243, 1.3920048329426523e-05,0.20104197737205423,0.0025014147857179807,0.012289344101031115
 1144, 0.005200594353640416, 8.855325711745293e-07, 0.3154441059292243, 2.3979083104172427e-06,0.20104185936476332,0.0025014133080773883,0.012289344055590389
 1069, 0.005200594353640416, 1.6981202296650796e-07, 0.3154441059292243, 9.158242332789932e-06,0.20104201122693718,0.002501413907983231,0.012289337797696726
 972, 0.005200594353640416, 1.6082102662421082e-07, 0.3154441059292243, 9.004500400005946e-06,0.20104201766476246,0.002501413885559534,0.012289337300187506
 1363, 0.005200594353640416, 1.8082699728330094e-07, 0.3154441059292243, 2.097153385744136e-06,0.2010421409440336,0.002501413272666184,0.012289326882850289
 2865, 0.009658246656760773, 1.540909612850205e-05, 0.28320942628699675, 7.388530942961502e-08,0.2008502218879937,0.002497109884314859,0.012280022868020294
 2996, 0.009658246656760773, 1.3916525438959534e-05, 0.28320942628699675, 6.942649879341197e-08,0.20085080680759654,0.002497108448855215,0.012279980572734137
 3219, 0.009658246656760773, 9.025466188163093e-06, 0.28320942628699675, 7.007015019632631e-08,0.2008527232628904,0.002497104768907021,0.012279846966561259
 3316, 0.009658246656760773, 2.7663649621152325e-06, 0.28320942628699675, 7.36619189418525e-08,0.20085517570489497,0.0024971023484311114,0.012279687114084278
 455, 0.009162951956414065, 0.00014768443893640375, 0.28799657656372585, 4.64178391233269e-06,0.20081844610313368,0.0024938987516797363,0.01226634198459835
 3824, 0.012382367508667657, 8.358421041246329e-06, 0.23991444358623967, 2.773827745470329e-09,0.2007486827312751,0.002489768467957161,0.012250479440607774
 2027, 0.010896483407627538, 3.882074346861218e-05, 0.26639398337511544, 0.0008696305632389399,0.20077590043425433,0.002488925820236604,0.012244744288027616
 1585, 0.004952947003467063, 5.752029824906248e-06, 0.3157647794807632, 4.105108182747201e-06,0.2010506945707644,0.002489864677292667,0.012232769166455134
 3020, 0.009162951956414065, 0.0001185341810910755, 0.2870752168349211, 3.9429422457148634e-07,0.20083017434168787,0.0024820182547438605,0.012207916421769096
 1566, 0.004952947003467063, 4.220359001412857e-06, 0.31541946570848306, 2.6378629258345797e-06,0.20105139308632214,0.002484386849616772,0.012206143069285953
 1575, 0.004952947003467063, 3.4626321013014565e-06, 0.31541946570848306, 3.092911001739459e-06,0.20105168105945892,0.0024843866787128918,0.012206124969992047
 1091, 0.004952947003467063, 2.1756314842576296e-06, 0.31541946570848306, 9.515787359271575e-06,0.2010520629448931,0.0024843870914636242,0.012206104071383039
 1241, 0.004952947003467063, 1.96580313854746e-06, 0.31541946570848306, 2.258075489926591e-06,0.20105228283574608,0.0024843863749125536,0.012206087406988251
 1356, 0.004952947003467063, 1.914789001252586e-06, 0.31541946570848306, 2.1955409721706064e-06,0.20105230399208676,0.002484386366145006,0.012206086095693108
 1213, 0.004952947003467063, 1.6812888917152271e-06, 0.31541946570848306, 2.1417179740818708e-06,0.20105239641679398,0.002484386336587258,0.012206080409542025
 1308, 0.004952947003467063, 1.6032099195475897e-06, 0.31541946570848306, 2.1211462171557505e-06,0.20105242737110535,0.002484386327427941,0.01220607850876386
 1771, 0.004952947003467063, 2.3536499687800339e-07, 0.31541946570848306, 9.269661011856922e-06,0.2010528271297765,0.0024843869000427147,0.01220605731430882
 1658, 0.0047052996532937095, 3.995572484680517e-06, 0.3163337250293772, 4.665023708800913e-06,0.20106210341539818,0.002483095855737109,0.012199235671628225
 991, 0.0047052996532937095, 1.1921293755390628e-05, 0.3161603507673035, 5.112660224122265e-06,0.20105902811249973,0.002480330912601323,0.012186001392956343
 1169, 0.0047052996532937095, 3.4481246356931954e-06, 0.3160366283165062, 2.1417513915982047e-06,0.20106242650691983,0.0024783505752086397,0.012176187055671051
 272, 0.01114413075780089, 1.899166953524329e-05, 0.2618507230400104, 1.768044179335951e-06,0.20079076511547045,0.002474921699206018,0.012175796800679298
 2361, 0.01114413075780089, 1.4900762608315953e-05, 0.26053293760887797, 0.0008909491037865304,0.20077592127852212,0.0024686388032056,0.012146149457643161
 1161, 0.0047052996532937095, 4.634527973405591e-06, 0.31564136637223483, 5.013971622979203e-06,0.20106198883934534,0.0024720400097601168,0.012145585795841634
 1424, 0.0047052996532937095, 3.6105562217849705e-06, 0.3153948293368742, 2.396180358462084e-06,0.20106249011727081,0.002468104213225544,0.01212645313273048
 1698, 0.0047052996532937095, 1.258891933630628e-06, 0.3153948293368742, 3.042950210716953e-06,0.20106339834552336,0.0024681038617734253,0.012126397314454359
 905, 0.004210004952947003, 3.2080064125021732e-06, 0.3172283761489512, 2.554064694826272e-06,0.20108399640349414,0.0024682643632205144,0.01212594914899678
 3395, 0.009410599306587419, 1.0017152070638728e-05, 0.2831895644855881, 6.942563111052598e-08,0.20086299794550203,0.002464714120463206,0.012121879971105875
 2728, 0.009410599306587419, 7.948448583962398e-06, 0.2831895644855881, 7.009672023434616e-08,0.20086380847166807,0.0024647128856021073,0.012121825650181857
 2675, 0.009410599306587419, 7.789919454428316e-06, 0.2831895644855881, 6.563407006375366e-08,0.2008638706697782,0.0024647128026985764,0.01212182153933221
 3036, 0.009410599306587419, 5.977714922727492e-06, 0.2831895644855881, 6.579047674093332e-08,0.2008645807070363,0.002464711973716704,0.012121775181633787
 3166, 0.009410599306587419, 2.766570081782138e-06, 0.2831895644855881, 6.570774526135664e-08,0.20086583886834017,0.0024647110407567977,0.012121695642188037
 2823, 0.009410599306587419, 2.2098857376381547e-06, 0.2831895644855881, 7.095321369701763e-08,0.20086605688341325,0.0024647109487159636,0.012121682197899532
 973, 0.004457652303120356, 9.758118170592054e-06, 0.3162346307463388, 4.823834946378506e-06,0.20107072388333724,0.0024664704501426013,0.012118033061325792
 496, 0.009905894006934125, 4.0511173252832185e-05, 0.2774113767518549, 2.011317645714771e-06,0.20083118815218248,0.0024616296637291046,0.012108788151867679
 1678, 0.004457652303120356, 1.1672291238410081e-05, 0.315937720053204, 4.998894839965804e-06,0.2010700322589439,0.0024617011994882924,0.012094925728085796
 1397, 0.00396235760277365, 2.379066323525453e-06, 0.3175776641761699, 2.8610151037885077e-06,0.20109512264391807,0.0024605516859640395,0.012087856032824081
 2529, 0.008915304606240713, 0.0001052898619621323, 0.2858356338925462, 0.0015234589884849442,0.20081764005713135,0.002454526076352897,0.012075072170683048
 173, 0.0029717682020802376, 0.0036310041038157157, 0.28904795991410165, 5.202329372972059e-07,0.1997257456484112,0.00243777707979687,0.01205844183410999
 1646, 0.004457652303120356, 3.2320635095634997e-06, 0.31537019681349576, 4.717816697399697e-06,0.20107345792938275,0.002452581178914025,0.012050454033594197
 1501, 0.004457652303120356, 2.1975283140546253e-06, 0.31537019681349576, 6.437979413595698e-06,0.20107383020624978,0.0024525811478431944,0.012050431840888803
 1325, 0.004457652303120356, 1.1442160880068264e-06, 0.31537019681349576, 2.5552592732270725e-06,0.20107431616697655,0.002452580745565558,0.01205040111538408
 1174, 0.004457652303120356, 6.306094698823808e-07, 0.31537019681349576, 2.1029545843757057e-06,0.2010745257797121,0.002452580697946794,0.012050388473517717
 1141, 0.004457652303120356, 6.209944280437584e-07, 0.31537019681349576, 2.0924294736133443e-06,0.20107452974284862,0.0024525806971848812,0.012050388235170769
 3584, 0.012134720158494303, 2.3901915978818853e-05, 0.23990019011406843, 8.635993398562502e-10,0.20075314118253842,0.002447898893614064,0.012046684862915458
 3793, 0.012134720158494303, 1.982083969293222e-05, 0.23990019011406843, 8.67530410372825e-10,0.20075474101835086,0.0024478929241667246,0.012046560995165004
 3800, 0.012134720158494303, 8.995254390083108e-06, 0.23990019011406843, 3.1619776805641234e-09,0.2007589847514347,0.002447882488028118,0.012046258678568608
 3734, 0.012134720158494303, 7.777420722231224e-06, 0.23990019011406843, 4.965544012608789e-09,0.20075946212488377,0.0024478818046759715,0.012046227057249028
 3804, 0.012134720158494303, 6.857980351463101e-06, 0.23990019011406843, 1.8161522430818452e-09,0.2007598226182121,0.0024478813544994986,0.012046203498407817
 629, 0.0027241208519068845, 6.570629061140156e-05, 0.32032365540218943, 2.112843493367043e-06,0.20112435061469275,0.002451755881187191,0.012043436351096589
 3962, 0.009658246656760773, 0.0005373894449366223, 0.278099173553719, 2.6688450753736376e-08,0.2006470117658308,0.0024458518010970947,0.012043021887330278
 694, 0.01337295690936107, 1.4771757531428671e-05, 0.178696287117759, 1.0339588894800468e-12,0.2007260168593734,0.0024443256707313474,0.012030917703301895
 669, 0.008420009905894007, 2.0166542953041823e-05, 0.29108996539792387, 5.396552472745177e-06,0.200899704872457,0.002444078543095777,0.012019440683372478
 1860, 0.004210004952947003, 8.893211756168177e-06, 0.3158141717503519, 4.802660960576741e-06,0.20108201787606034,0.0024454049824622856,0.012015112991246158
 40, 0.010896483407627538, 1.3796059569123122e-05, 0.26183374400207493, 1.7851968170490274e-06,0.20080340381886724,0.0024370778568432523,0.011991104512002889
 186, 0.010896483407627538, 8.069594875170074e-06, 0.26183374400207493, 1.689152601399593e-06,0.20080564997958844,0.0024370736465975547,0.011990951523951923
 939, 0.004210004952947003, 1.8180883254730255e-06, 0.3153455681374463, 2.1351034777236257e-06,0.20108493406617256,0.0024378316046327416,0.011978176478674106
 1700, 0.004210004952947003, 9.578104382207916e-07, 0.3153455681374463, 8.410634634188696e-06,0.20108515167238986,0.002437832067354941,0.011978165917969841
 940, 0.004210004952947003, 1.2459446691684083e-06, 0.3153455681374463, 2.1602646852389937e-06,0.20108515751670802,0.0024378315466296605,0.011978163046096927
 1481, 0.004210004952947003, 1.157406935195379e-06, 0.3153455681374463, 2.1476003181052795e-06,0.20108519240933292,0.002437831539034041,0.011978160955649469
 1033, 0.004210004952947003, 1.091123968807035e-06, 0.3153455681374463, 2.6995493813518164e-06,0.20108520787659495,0.0024378315559763,0.011978160127585812
 1152, 0.004210004952947003, 9.669103479037792e-07, 0.3153455681374463, 2.8892116177808038e-06,0.20108525289247967,0.0024378315560849378,0.011978157478745559
 1478, 0.004210004952947003, 6.144735746587268e-07, 0.3153455681374463, 2.1131922964543217e-06,0.20108540555793966,0.0024378315055149534,0.011978148248275377
 1784, 0.004210004952947003, 4.428644317584994e-07, 0.3153455681374463, 2.0362144606581294e-06,0.2010854741839565,0.0024378314967991857,0.011978144167052495
 1186, 0.004210004952947003, 4.4784669117567125e-08, 0.3153455681374463, 2.0299986725911637e-06,0.20108563010411457,0.0024378314900707645,0.011978134957883467
 482, 0.008420009905894007, 3.156750147944573e-05, 0.2904200230149597, 5.355489384783875e-06,0.20089540138966008,0.002435224314431457,0.011976672505672883
 2718, 0.009162951956414065, 1.2557224209470534e-05, 0.2831697054698457, 9.780678936666743e-08,0.20087267549944401,0.0024327679259581263,0.011966073731079266
 2662, 0.009162951956414065, 9.56546238920311e-06, 0.2831697054698457, 7.110234859119071e-08,0.20087384814667825,0.0024327656979515866,0.011965993884541037
 3046, 0.009162951956414065, 9.016214224383529e-06, 0.2831697054698457, 6.744983305499414e-08,0.20087406340560426,0.002432765354390988,0.01196597954544301
 3086, 0.009162951956414065, 6.766042812005746e-06, 0.2831697054698457, 7.526442905284828e-08,0.2008749448503031,0.0024327641589556174,0.011965921857123618
 2672, 0.009162951956414065, 3.8024363910355963e-06, 0.2831697054698457, 7.009648514881005e-08,0.2008761060582716,0.002432763104616096,0.011965848389363704
 3399, 0.009162951956414065, 1.218788548838608e-06, 0.2831697054698457, 6.700847703133864e-08,0.20087711836332137,0.0024327626679077337,0.011965786687633017
 1830, 0.00396235760277365, 3.4380169662037494e-06, 0.3159130026599906, 2.7567165081471554e-06,0.2010950501092349,0.0024334895161103507,0.011956502614276656
 570, 0.00866765725606736, 3.5547053774269e-05, 0.28781183178902353, 5.0537677665680635e-06,0.2008837854619451,0.0024303813451432912,0.011953821926483471
 3674, 0.009410599306587419, 0.0007942668687504604, 0.2780800220370498, 2.6248714052187636e-08,0.2005570480223848,0.0024243755648313907,0.011943829745531839
 1441, 0.00396235760277365, 2.9150195289095903e-06, 0.3156660412757974, 3.6110851786269868e-06,0.20109528934421333,0.002429476833082945,0.011937008348981754
 1564, 0.00396235760277365, 2.864289239574449e-06, 0.3156660412757974, 3.4613280695317303e-06,0.20109531204008807,0.0024294768144811386,0.011937006927530322
 2110, 0.010648836057454186, 1.5791656044419022e-06, 0.26049932262434683, 0.002140744288840009,0.20077898302700695,0.0024245154872814525,0.01193146527991973
 592, 0.010153541357107478, 1.2464225581224525e-05, 0.2710249010000671, 1.4404389326077002e-07,0.20083326989630101,0.0024239052144764558,0.011925311926407516
 1594, 0.00396235760277365, 3.7261017568791272e-06, 0.31546875, 5.385158845831585e-06,0.20109497886907932,0.0024262719878803117,0.011921467550263647
 1007, 0.00396235760277365, 2.105881954349188e-06, 0.31532094330782445, 2.3213426838011492e-06,0.20109570157142576,0.002423870478577374,0.011909765995291345
 1000, 0.00396235760277365, 1.606295229066173e-06, 0.31532094330782445, 2.0140167859839113e-06,0.20109590292335486,0.0024238704049258674,0.011909753854806653
 1829, 0.00396235760277365, 1.549978766667928e-06, 0.31532094330782445, 2.4366764949773536e-06,0.20109591694274395,0.002423870414442112,0.011909753080608885
 914, 0.00396235760277365, 1.1345183682573763e-06, 0.31532094330782445, 2.3715545862561462e-06,0.20109608077444233,0.00242387037417698,0.011909743297879244
 1676, 0.00396235760277365, 1.129580537711129e-06, 0.31532094330782445, 2.0712077764280604e-06,0.2010960884065925,0.002423870362789025,0.011909742795966422
 1756, 0.00396235760277365, 3.306018575318587e-07, 0.31532094330782445, 2.061627267945468e-06,0.20109640127922077,0.002423870323045847,0.011909724294112294
 965, 0.00396235760277365, 2.9841437183344734e-07, 0.31532094330782445, 2.1436925692980255e-06,0.2010964123188693,0.002423870325209404,0.011909723658591454
 931, 0.003714710252600297, 1.7529114326641424e-06, 0.315937720053204, 2.073847278894883e-06,0.20110660606662106,0.0024211862160973246,0.011896096296932654
 2057, 0.010401188707280832, 2.9039009079755734e-06, 0.2604825183847245, 0.0028200064179523528,0.20077651324128962,0.0024157256825821415,0.011888867878891872
 2225, 0.010401188707280832, 5.859314829963733e-05, 0.2663588390501319, 0.0008540534465671718,0.20078968312583964,0.0024155505356541073,0.011887245678317587
 1710, 0.003714710252600297, 9.499345306384709e-07, 0.3158141717503519, 6.395064833128193e-06,0.2011068636882529,0.002419168393700506,0.01188628485974897
 1544, 0.003714710252600297, 5.0341186064287145e-06, 0.3157647794807632, 3.9985606513333064e-06,0.2011053210022113,0.002418362272768474,0.011882461214604874
 1385, 0.003714710252600297, 3.714113923254879e-06, 0.3157647794807632, 2.7002813491936146e-06,0.20110586221140558,0.0024183618098057172,0.011882427369204343
 1434, 0.003714710252600297, 2.2790605620999806e-06, 0.31564136637223483, 3.881751570309721e-06,0.2011064267718708,0.0024163459203570257,0.0118726071210276
 1422, 0.003467062902426944, 2.6032346805504388e-06, 0.3163585083046067, 3.849371979396705e-06,0.20111705192588067,0.0024162057592722695,0.011871306865288402
 1492, 0.0032194155522535907, 4.282528510810266e-06, 0.31695447409733124, 2.714397226007616e-06,0.20112720318355634,0.0024150080394953746,0.011864900282766842
 213, 0.009658246656760773, 0.0004681297730936088, 0.2751243442120324, 2.6162087362596877e-05,0.20067443058938195,0.0024088829440000008,0.01186155032675316
 649, 0.0012382367508667657, 5.528524830708063e-05, 0.32032365540218943, 1.891046116657268e-06,0.20119421989840428,0.002415002184152308,0.01186096660775565
 3692, 0.009410599306587419, 0.00035778702527295374, 0.2780800220370498, 2.7032171303713896e-08,0.20072805142387276,0.002407330001593851,0.01185086509647329
 3331, 0.008915304606240713, 4.144916600883738e-05, 0.2837268128161889, 1.6182830081633495e-07,0.2008718932722641,0.0024085823402201704,0.011848567025254686
 1177, 0.003714710252600297, 3.2001329619461452e-06, 0.31529632232372923, 2.009680735202632e-06,0.20110617292424887,0.0024107112052604777,0.011845263922802617
 1889, 0.003714710252600297, 2.818921322024674e-06, 0.31529632232372923, 1.9853352268711263e-06,0.20110632257029276,0.0024107111265075313,0.011845254830605527
 1042, 0.003714710252600297, 6.388128278913747e-07, 0.31529632232372923, 2.1344833850821006e-06,0.20110717290787328,0.0024107108755290064,0.011845204120217025
 1234, 0.003714710252600297, 5.701236625734793e-07, 0.31529632232372923, 2.068562718417074e-06,0.2011072010397318,0.0024107108704094437,0.011845202458021675
 1084, 0.003714710252600297, 2.690810573961561e-07, 0.31529632232372923, 6.621537083804215e-06,0.2011072324555204,0.0024107111900773565,0.011845202181657863
 970, 0.003714710252600297, 4.83582806626165e-07, 0.31529632232372923, 2.0685250693242742e-06,0.2011072349075152,0.002410710867310443,0.011845200471793669
 1869, 0.003714710252600297, 4.0290965909139394e-07, 0.31529632232372923, 2.0906480187325677e-06,0.20110726605850066,0.0024107108656443864,0.011845198650647473
 1249, 0.003714710252600297, 2.5146414251457955e-07, 0.31529632232372923, 2.060262890250864e-06,0.20110732590207467,0.00241071086123148,0.011845195146193185
 3506, 0.01188707280832095, 1.8594368664625993e-05, 0.23988593833541258, 8.580485256235848e-10,0.20076578373694737,0.0024061600098817812,0.0118429738157158
 434, 0.008172362555720653, 0.00010803085531185698, 0.29025301897642325, 8.884967419817107e-06,0.2008761324793806,0.0024047997264567086,0.011829932598014983
 1901, 0.003467062902426944, 3.5991582485461253e-06, 0.31583887368009383, 2.691126461984284e-06,0.201116790754365,0.002407675367584413,0.011829906317709062
 1143, 0.003467062902426944, 2.3860734147726324e-06, 0.31583887368009383, 3.0637419221497497e-06,0.20111725838946973,0.0024076751384413514,0.011829878023820442
 3303, 0.008915304606240713, 8.248776106369422e-06, 0.2831498492391838, 6.321564313664288e-08,0.2008850474098788,0.0024012775999390904,0.01181229283289527
 2854, 0.008915304606240713, 6.126842942532522e-06, 0.2831498492391838, 6.3412936805359e-08,0.2008858787127795,0.0024012765596339927,0.011812239471875041
 3213, 0.008915304606240713, 3.520901942497733e-06, 0.2831498492391838, 6.494126433895652e-08,0.20088689960975162,0.0024012757022165957,0.011812175983829715
 1055, 0.003467062902426944, 1.3515857498795497e-06, 0.315616695325934, 3.334706328378951e-06,0.20111770375089993,0.002404028256855465,0.011812145234514107
 3228, 0.008915304606240713, 1.7032544050697326e-06, 0.2831498492391838, 6.652143861335071e-08,0.20088761167727395,0.0024012753783796805,0.011812133034710808
 332, 0.010648836057454186, 1.1942664858347235e-05, 0.261816767165921, 1.948162492221933e-06,0.2008147397460327,0.0023995278386745988,0.011807870909823721
 280, 0.010648836057454186, 1.0287622955860242e-05, 0.261816767165921, 1.6684602480353664e-06,0.20081539367671583,0.002399526574579731,0.011807826765930752
 142, 0.010648836057454186, 5.167781965397462e-06, 0.261816767165921, 2.0058320647541403e-06,0.20081739374571816,0.0023995238843359874,0.01180769747085819
 1150, 0.003467062902426944, 2.004940406030883e-06, 0.31551804969526487, 3.6339031388322063e-06,0.20111746270940078,0.002402409328622003,0.011804298541290212
 2145, 0.010648836057454186, 1.633312737989976e-05, 0.26049932262434683, 0.001143579858446293,0.20079182666715117,0.0023973564991664953,0.01179864233818083
 1641, 0.003467062902426944, 2.551395995617923e-06, 0.31527170518425984, 2.9065052182030445e-06,0.20111731344483358,0.0023983665642542595,0.011784677053616518
 1138, 0.003467062902426944, 2.1952532367891626e-06, 0.31527170518425984, 1.9684600369716147e-06,0.2011174706101628,0.0023983664683986023,0.01178466748743874
 1739, 0.003467062902426944, 1.0879478510170286e-06, 0.31527170518425984, 2.0320798684765706e-06,0.20111790271448826,0.0023983663463860096,0.011784641873857407
 1089, 0.003467062902426944, 7.147224228484868e-07, 0.31527170518425984, 1.9990097850371886e-06,0.20111804939283778,0.002398366322301395,0.011784633263482664
 1005, 0.003467062902426944, 7.54111406392854e-08, 0.31527170518425984, 2.0147702682535274e-06,0.20111829926955924,0.0023983663055807763,0.011784618713179928
 961, 0.0032194155522535907, 5.9950177778320724e-06, 0.3158635794743429, 3.1230061753191566e-06,0.20112674858132645,0.002397015530165555,0.011777570745264174
 451, 0.006191183754333828, 4.040600249793331e-05, 0.3035861965265769, 8.533266862403199e-06,0.20098555932526616,0.002395306891677148,0.011777444634944718
 1960, 0.010648836057454186, 1.0479412169096727e-05, 0.26049932262434683, 0.0008030275285409339,0.2008005273758623,0.0023918142925970784,0.011771183268805002
 3100, 0.008420009905894007, 9.328245765053627e-05, 0.2871364573704046, 4.5335847984409784e-07,0.20087212162693305,0.002392297451607559,0.01176938621354672
 1266, 0.0032194155522535907, 1.748601490008855e-06, 0.31559202813599063, 3.0034965870715346e-06,0.20112846830569162,0.002392536628273897,0.011755723341923258
 1853, 0.0029717682020802376, 9.698497521771315e-08, 0.3161355985281453, 2.2310007285339742e-06,0.20113993608541134,0.002391293202783878,0.01174902353386696
 1268, 0.0027241208519068845, 4.548095617784213e-06, 0.3166810446239511, 2.042534733581778e-06,0.2011490150083488,0.002391006418936573,0.01174710704150515
 614, 0.0079247152055473, 1.0058307399049895e-05, 0.2910480034597088, 5.234720830765267e-06,0.2009251046595407,0.002387152921753843,0.011741313338175581
 1384, 0.0029717682020802376, 6.840888337761616e-06, 0.315962441314554, 2.6105089108381935e-06,0.20113732566387163,0.0023884269705846226,0.011735256790202724
 907, 0.0032194155522535907, 1.637802209334433e-06, 0.3152470918885159, 5.024619019734016e-06,0.20112854439033914,0.002386849574728821,0.011728103354867138
 900, 0.0032194155522535907, 1.7305642863725889e-06, 0.3152470918885159, 2.348424509563012e-06,0.2011285588696049,0.0023868494201124252,0.011728101769643855
 920, 0.0032194155522535907, 1.4777556622356655e-06, 0.3152470918885159, 5.982126803803032e-06,0.20112858884947324,0.002386849645929963,0.011728101138547652
 1749, 0.0032194155522535907, 1.4123202494915011e-06, 0.3152470918885159, 1.9788525212945204e-06,0.20112869041054424,0.002386849372395059,0.011728093957546277
 1090, 0.0032194155522535907, 7.569629539660836e-07, 0.3152470918885159, 1.977657465167768e-06,0.20112894687419197,0.002386849323578537,0.01172807894115044
 1874, 0.0032194155522535907, 1.5208288925510948e-07, 0.3152470918885159, 6.753772041189899e-06,0.20112909294433254,0.0023868496541466604,0.01172807212875566
 1748, 0.0032194155522535907, 1.8266045097154326e-07, 0.3152470918885159, 1.988385331196221e-06,0.20112917139493572,0.0023868493054204493,0.011728065914450497
 1490, 0.002228826151560178, 2.333151371615494e-08, 0.3171287206471374, 2.167281478433739e-06,0.20117257863552226,0.0023824350740274374,0.011704133593225596
 1527, 0.0029717682020802376, 3.1020005189879344e-06, 0.3155673648015005, 3.9049843095237506e-06,0.20113884525954595,0.0023818830701515734,0.01170339301406682
 1822, 0.0029717682020802376, 6.694958717718558e-07, 0.3155673648015005, 2.313453992681427e-06,0.20113982724161525,0.00238188267162878,0.011703334610563729
 1631, 0.002228826151560178, 1.363208929476526e-08, 0.3170789163722026, 2.1452878380492776e-06,0.20117259298782883,0.00238160115815524,0.011700083941513943
 3304, 0.00866765725606736, 4.505510501320578e-05, 0.2837068783812267, 1.5596668326220966e-07,0.20088117474416117,0.002377677821450556,0.011697782366861705
 3001, 0.00866765725606736, 2.2470353392781265e-05, 0.2837068783812267, 1.6408712086900137e-07,0.20089002208966483,0.002377625294849088,0.011697017825721285
 630, 0.009658246656760773, 5.4640892015811685e-05, 0.272966943824782, 3.1723375769168855e-07,0.20083750558269123,0.0023766700989364077,0.011695395220163668
 169, 0.009410599306587419, 0.0004022004787300702, 0.27510560021801334, 2.5749071292822093e-05,0.2007109411909092,0.0023733421508460137,0.011686488544522648
 1696, 0.0029717682020802376, 1.732350859168509e-06, 0.3152224824355972, 2.4541670842499774e-06,0.20113947977364213,0.002376172009919015,0.011675622926761787
 1045, 0.0029717682020802376, 1.3700249741239084e-06, 0.3152224824355972, 2.1591125593777146e-06,0.20113962714188918,0.0023761719597220933,0.011675614228533282
 909, 0.0029717682020802376, 1.0643253716887978e-06, 0.3152224824355972, 2.1245890605739708e-06,0.20113974741049884,0.002376171932829839,0.011675607198183195
 1244, 0.0029717682020802376, 1.0597095520910727e-06, 0.3152224824355972, 2.002121877368265e-06,0.20113975154012112,0.0023761719282381585,0.011675606938970469
 1043, 0.0029717682020802376, 1.0438772377466498e-06, 0.3152224824355972, 2.108738071467847e-06,0.20113975571214715,0.002376171930779338,0.01167560671196403
 1499, 0.0029717682020802376, 1.0194855351156593e-06, 0.3152224824355972, 1.9328476227805448e-06,0.20113976859323543,0.0023761719230614223,0.011675605935502369
 943, 0.0029717682020802376, 9.539527007278351e-07, 0.3152224824355972, 1.996036845071019e-06,0.2011397930359263,0.002376171920693958,0.011675604521740802
 1401, 0.0029717682020802376, 6.210376612178064e-07, 0.3152224824355972, 7.11194205076789e-06,0.20113982623759172,0.002376172294813198,0.011675604433795167
 1364, 0.0029717682020802376, 6.882257652528634e-07, 0.3152224824355972, 2.5612742349966976e-06,0.20113988628495952,0.002376171927336439,0.011675599204352495
 1602, 0.0029717682020802376, 2.9570321250192725e-07, 0.3152224824355972, 2.07181143388018e-06,0.20114004915698194,0.0023761718949387124,0.011675589703154464
 1251, 0.0029717682020802376, 1.406433955871716e-07, 0.3152224824355972, 2.0197692864188894e-06,0.20114011081590782,0.002376171890814628,0.011675586145796576
 1802, 0.0029717682020802376, 4.370529602611962e-08, 0.3152224824355972, 1.951086588492351e-06,0.20114015004878713,0.002376171887903207,0.011675583880895726
 1892, 0.0029717682020802376, 9.626352286611163e-09, 0.3152224824355972, 1.9518388633864915e-06,0.2011401633688652,0.0023761718878652816,0.011675583116548377
 473, 0.0079247152055473, 5.2151315479410956e-05, 0.28985715311176513, 4.8996362497353865e-06,0.2009089118670096,0.0023711113138854033,0.011664261331647906
 3346, 0.00866765725606736, 1.0883126252364497e-05, 0.2831299957930164, 7.31268619126404e-08,0.20089470849028684,0.002370271228707356,0.011660991637537182
 2751, 0.00866765725606736, 1.016215970263595e-05, 0.2831299957930164, 6.460451179427525e-08,0.2008949910890326,0.0023702707044735935,0.011660972876327053
 3212, 0.00866765725606736, 4.84586739575871e-06, 0.2831299957930164, 6.563690830783502e-08,0.20089707371452764,0.0023702679478376483,0.011660839997478556
 3400, 0.00866765725606736, 4.546127928603508e-06, 0.2831299957930164, 6.353636508131583e-08,0.20089719117670998,0.0023702678505720144,0.011660832786097275
 3129, 0.00866765725606736, 4.493895512984749e-06, 0.2831299957930164, 6.43562572963995e-08,0.20089721162307012,0.0023702678342590266,0.011660831533834235
 3023, 0.00866765725606736, 2.363397740808684e-06, 0.2831299957930164, 6.399848542663694e-08,0.20089804624784344,0.002370267329502903,0.011660781199923637
 3135, 0.00866765725606736, 2.045699442039917e-06, 0.2831299957930164, 6.408835503734494e-08,0.20089817070379,0.00237026728110671,0.011660773825018648
 1670, 0.0027241208519068845, 3.44164663457122e-06, 0.31554270532155976, 3.189087796710027e-06,0.20114965957610031,0.0023720783747750505,0.011655159781249539
 1506, 0.001981178801386825, 2.1101241018844212e-08, 0.31690472453304036, 2.078657771733128e-06,0.2011835852538607,0.0023719687728519564,0.011652685106988936
 2383, 0.005943536404160475, 6.176964745029461e-07, 0.26018041237113404, 0.007985577583954689,0.2008778195073977,0.002367256731417405,0.011647301746369753
 3672, 0.011639425458147598, 2.112035801683015e-05, 0.2398716882499703, 2.4668175860127096e-09,0.20077536555232367,0.002364595201347773,0.011640226731239222
 3930, 0.011639425458147598, 2.0434797378149024e-05, 0.2398716882499703, 1.945841169208319e-09,0.20077563428281342,0.00236459421470733,0.011640206532189605
 3593, 0.011639425458147598, 1.667678517599069e-05, 0.2398716882499703, 8.585932166657634e-10,0.20077710733952878,0.0023645893846051705,0.011640098624440843
 3971, 0.011639425458147598, 1.0662308547152379e-05, 0.2398716882499703, 4.274806376835777e-09,0.2007794647832984,0.0023645836898958036,0.011639935836997073
